epoc,open,high,low,close,volume
1500624900,9846.25,9851.5,9837.5,9851.5,0
1500625800,9853.1,9861.3,9845.9,9849.2,0
1500626700,9851.45,9873.7,9851.45,9873.6,0
1500627600,9873.6,9891.95,9873.6,9882.9,0
1500628500,9883.2,9883.2,9869.2,9873.25,0
1500629400,9881.35,9885.45,9870.55,9885.45,0
1500630300,9886.85,9904.2,9886.85,9897.8,0
1500607800,9880.5,9880.5,9880.5,9880.5,0
1500608700,9870.55,9871.2,9846.1,9861.7,0
1500609600,9864.0,9870.45,9856.5,9867.45,0
1500610500,9872.6,9876.9,9867.05,9876.9,0
1500611400,9877.4,9884.15,9877.4,9883.35,0
1500612300,9883.35,9883.35,9872.8,9876.4,0
1500613200,9874.95,9878.95,9873.05,9876.05,0
1500614100,9875.6,9884.25,9875.6,9880.2,0
1500615000,9878.0,9884.25,9877.55,9884.25,0
1500615900,9880.3,9885.7,9880.3,9885.55,0
1500616800,9885.2,9886.2,9881.25,9881.5,0
1500617700,9880.0,9881.1,9868.2,9868.2,0
1500618600,9869.8,9877.75,9866.2,9871.2,0
1500619500,9868.7,9875.75,9864.5,9864.5,0
1500620400,9865.45,9874.7,9858.9,9869.65,0
1500621300,9871.35,9871.35,9844.65,9848.2,0
1500622200,9847.3,9847.3,9814.6,9829.45,0
1500623100,9819.25,9840.25,9819.25,9839.6,0
1500624000,9835.1,9858.15,9835.1,9850.95,0
1500624900,9846.25,9851.5,9837.5,9851.5,0
1500625800,9853.1,9861.3,9845.9,9849.2,0
1500626700,9851.45,9873.7,9851.45,9873.6,0
1500627600,9873.6,9891.95,9873.6,9882.9,0
1500628500,9883.2,9883.2,9869.2,9873.25,0
1500629400,9881.35,9885.45,9870.55,9885.45,0
1500630300,9886.85,9904.2,9886.85,9897.8,0
1500867000,9916.7,9916.7,9916.7,9916.7,0
1500867900,9900.6,9908.5,9887.85,9905.25,0
1500868800,9904.8,9908.35,9901.05,9905.75,0
1500869700,9908.8,9911.65,9903.9,9907.1,0
1500870600,9902.9,9911.85,9902.7,9909.65,0
1500871500,9907.05,9916.1,9907.05,9916.1,0
1500872400,9916.15,9921.25,9910.65,9915.95,0
1500873300,9919.4,9919.7,9913.0,9918.95,0
1500874200,9918.6,9921.15,9916.55,9919.25,0
1500875100,9920.2,9924.25,9920.2,9920.4,0
1500876000,9919.45,9925.0,9918.95,9921.6,0
1500876900,9924.5,9926.75,9921.55,9923.35,0
1500877800,9923.95,9923.95,9910.15,9910.15,0
1500878700,9908.1,9931.15,9902.35,9930.75,0
1500879600,9931.7,9940.65,9926.6,9940.65,0
1500880500,9940.65,9943.95,9930.25,9930.25,0
1500881400,9930.75,9934.25,9926.75,9927.35,0
1500882300,9923.5,9925.8,9919.95,9919.95,0
