timestamp,open,high,low,close,volume
2023-01-02 00:00:00+05:30,43038.25,43382.75,42961.75,43203.1,1798102100
2023-01-03 00:00:00+05:30,43151.45,43482.8,43148.45,43425.25,197000
2023-01-04 00:00:00+05:30,43417.5,43578.4,42858.65,42958.8,216800
2023-01-05 00:00:00+05:30,43073.05,43137.55,42298.6,42608.7,189100
2023-01-06 00:00:00+05:30,42649.7,42685.9,41877.0,42188.8,195100
2023-01-09 00:00:00+05:30,42404.85,42716.8,42186.55,42582.75,161800
2023-01-10 00:00:00+05:30,42642.0,42674.25,41835.75,42014.75,179300
2023-01-11 00:00:00+05:30,42071.85,42318.0,41729.0,42232.7,169800
2023-01-12 00:00:00+05:30,42238.5,42343.5,41742.95,42082.25,154100
2023-01-13 00:00:00+05:30,42171.25,42453.95,41885.6,42371.25,205500
2023-01-16 00:00:00+05:30,42622.5,42715.65,42066.55,42167.55,312300
2023-01-17 00:00:00+05:30,42241.2,42383.8,41861.1,42235.05,256300
2023-01-18 00:00:00+05:30,42271.8,42555.9,42119.65,42458.0,170500
2023-01-19 00:00:00+05:30,42416.3,42506.25,42234.9,42328.85,143400
2023-01-20 00:00:00+05:30,42516.05,42709.2,42366.15,42506.8,159100
2023-01-23 00:00:00+05:30,42891.45,43005.85,42727.7,42821.25,203600
2023-01-24 00:00:00+05:30,42994.45,43078.9,42615.65,42733.45,159500
2023-01-25 00:00:00+05:30,42703.6,42733.05,41540.3,41647.65,244700
2023-01-27 00:00:00+05:30,41382.35,41417.9,40148.8,40345.3,350800
2023-01-30 00:00:00+05:30,39856.15,40789.55,39419.8,40387.45,369900
2023-01-31 00:00:00+05:30,40563.85,40811.65,40167.7,40655.05,289900
2023-02-01 00:00:00+05:30,41115.0,42015.65,39490.5,40513.0,400100
2023-02-02 00:00:00+05:30,39943.35,40757.6,39761.45,40669.3,348500
2023-02-03 00:00:00+05:30,41019.35,41539.95,40609.75,41499.7,308800
2023-02-06 00:00:00+05:30,41530.15,41724.5,41261.2,41374.65,197800
2023-02-07 00:00:00+05:30,41513.1,41630.75,41095.1,41490.95,171900
